date,post_count,views_sum,net_recommends_sum,views_avg,net_recommends_avg,views_log_growth_5,net_recommends_log_growth_5,post_count_log_growth_5,views_log_growth_10,net_recommends_log_growth_10,post_count_log_growth_10,views_log_growth_20,net_recommends_log_growth_20,post_count_log_growth_20,label_1_ratio,Date,Open,High,Low,Close,Volume,Change,EMA5,EMA20,MACD,Signal,RSI,Bollenger_high,Bollenger_low
2022-06-28,111,25658.0,68.0,25658.0,104.0,0.0789585137498344,-0.8527773261518292,-0.3780661339200499,0.532879594722466,0.0194180858571015,1.1260112628562242,-1.5919025702578156,-1.6434676610204118,-2.0520425674917218,0.3513513513513513,2022-06-28,30315,30853,30046,30765,436504,0.0269377127979171,30298.01390945459,32425.821670033954,-1595.7324720709655,-1152.3429669698671,42.49395549019102,40996.35698870687,25584.343011293127
2022-06-29,141,25462.0,40.0,25462.0,76.0,-0.103410614893772,-0.3697470255060851,0.0287789645500433,0.6266027784307322,-0.4895482253187058,1.652923024373839,-1.606511633639724,-2.0288405283860467,-1.753200475624372,0.2907801418439716,2022-06-29,30046,31883,30046,30585,565684,0.0443913266177224,30393.6759396364,32250.50532050691,-1530.269574380738,-1227.9282884520414,41.95806201678205,40087.14768794368,25605.452312056328
2022-06-30,149,37912.0,131.0,37912.0,167.0,1.155457332302036,0.1207815386526399,1.8258924755975128,0.1837574891295427,-0.058155920157074,-0.2324956568844901,-0.8331659777493332,-1.6550865632387803,-1.2382769595097058,0.2885906040268456,2022-06-30,30584,32783,30451,31752,1019138,0.1132068856712127,30846.450626424263,32203.02862331577,-1368.447992721667,-1256.032229305967,46.65513157642991,38651.25937214653,26135.44062785347
2022-07-01,89,19206.0,30.0,19206.0,66.0,0.5572365524584824,0.4054651081081644,0.9051174312760298,-0.4910754786914704,-0.4353180712578455,-0.4671906878691208,-0.5045894117062903,-1.2826159316450492,0.0578195708888262,0.3146067415730337,2022-07-01,31884,32513,30943,31348,539647,0.0401486495454244,31013.63375094952,32121.59732585713,-1258.297773556049,-1256.4853381559833,45.28875422736528,37044.99676483168,26844.603235168324
2022-07-04,91,28709.0,103.0,28709.0,139.0,0.1200235178175893,0.6037405928443607,-0.4379003838613182,0.0166129029238172,0.2339935673382755,-0.4091214193112749,-0.4968018014675973,-0.6067896120277345,-0.948726007627309,0.4175824175824176,2022-07-04,31436,32826,31346,32290,819561,0.0557462808566291,31439.08916729968,32137.6356757755,-1082.5128693829174,-1221.6908444013702,49.03661719884818,35611.82853473351,27618.47146526649
2022-07-05,111,29174.0,116.0,29174.0,152.0,-0.2619897830012657,-0.0941132915704787,-0.2944161046331249,0.8934675493007702,0.0266682470821612,1.5314763709643886,-0.265360336013168,-0.8138499263196635,-0.7372071703539759,0.3873873873873873,2022-07-05,32827,32962,31930,32963,570524,0.0714448236632536,31947.059444866456,32216.24180189212,-878.7667151802343,-1153.1060185571432,51.588186099154825,34849.197039332335,28035.702960667662
2022-07-06,104,22738.0,73.0,22738.0,109.0,0.1688148034911337,0.5016931402027182,0.1557545294092328,0.7260513559496161,0.9071582483108824,1.0608719606852626,-0.7946233919014145,-1.541100134321379,-1.3217558399823195,0.3269230769230769,2022-07-06,32960,33408,32063,32065,631666,0.048389733529508,31986.372963244303,32201.83782075953,-780.7574295208069,-1078.636300749876,48.12581878024235,34532.57553147963,28145.92446852037
2022-07-07,117,23455.0,123.0,23455.0,159.0,1.1778133127117116,1.7016083722337574,1.92896059074154,-0.0584177167503244,0.4839367235496595,-0.1578069910303688,-0.3766154979458921,-0.4158927312704235,-0.5260930958967791,0.2649572649572649,2022-07-07,31929,32423,31301,32200,375436,0.0141093474426807,32057.581975496207,32201.66279021101,-684.3027763173159,-999.769595863364,48.68341871353122,33803.45560992655,28552.044390073457
2022-07-08,370,87490.0,426.0,87490.0,462.0,2.520626810551821,2.264363880173848,3.20545280453606,1.2266690872910246,1.4911739919403662,1.203972804325936,1.759548682013491,1.5105920777974675,2.3299840671821603,0.2756756756756757,2022-07-08,32467,36280,32467,36147,2692502,0.1530879162945004,33420.72131699747,32577.40919114329,-286.0741702311934,-857.0305107369301,61.65958291596508,34570.26002887387,28045.33997112613
2022-07-11,185,46791.0,91.0,46791.0,127.0,0.7216533430308832,0.1528392042294475,0.5759649259369521,0.8904681465220171,0.6545323444321658,0.731719455346185,0.3993926678305467,0.2192142731743202,0.2645287674770641,0.2918918918918919,2022-07-11,36282,37896,36101,36327,1606909,0.1250232270052647,34389.480877998314,32934.51307770107,43.54737778763956,-676.9149330320163,62.12988328794221,35383.78205954495,27595.11794045505
2022-07-12,209,48949.0,225.0,48949.0,261.0,0.7356952479782299,0.4956162051024619,0.580160317167055,1.9135085606899416,2.19722457733622,2.5091209079085948,0.5087303991574792,1.0758840375905536,0.1165875782516096,0.3636363636363636,2022-07-12,36055,37625,35383,37537,1290908,0.1387616418408519,35438.65391866554,33372.84516553906,397.8258284828771,-461.9667807290376,65.21850214510567,36413.14240680023,27045.557593199763
2022-07-13,303,78541.0,250.0,78541.0,286.0,-0.1079037196836919,-0.4795730802618862,-0.199770200128901,2.4127230908681288,1.7847907999119617,3.005682604407159,1.1977238813571671,0.1588235855266508,0.6261364702769852,0.2805280528052805,2022-07-13,37267,40899,37177,39645,1831379,0.2363948230157493,36840.76927911036,33970.19324501153,839.0203316944389,-201.76935824434227,69.83433891143247,37950.460768095945,26324.439231904056
2022-07-14,322,59503.0,75.0,59503.0,111.0,0.7002814543453637,-0.0862603442844068,1.823307826962981,0.7288160689915545,-0.2249437318183575,1.2636920390275583,0.7454289719153716,0.0090498355199178,0.8545706197162833,0.2732919254658385,2022-07-14,39509,40496,37401,38165,1737768,0.1852484472049689,37282.17951940691,34369.69865024852,1057.061377439175,49.9967888923612,63.46609444147139,38841.927329343234,26181.972670656767
2022-07-15,214,41408.0,137.0,41408.0,173.0,0.5046782772104054,1.6875556916980523,1.2228412886303188,0.3501961972144138,0.1294110736515025,0.6564458137095174,1.243663746515184,0.1560793207336638,2.187922184673906,0.2943925233644859,2022-07-15,37894,38836,36951,38389,911907,0.0620245110244279,37651.11967960461,34752.48925498676,1233.7139189492736,286.7402149037437,64.00116388103437,39650.63896674715,26180.461033252857
2022-07-18,519,92598.0,426.0,92598.0,462.0,0.1646467617122682,0.4795730802618863,0.5381710776565195,0.0567430420285762,0.0,0.3384008775276186,1.283412129319601,1.4911739919403662,1.5423736818535545,0.2581888246628131,2022-07-18,38344,38973,34936,36417,1908108,0.0024774960772979,37239.74645306975,34911.014087845164,1200.7469481215885,469.5415615473127,56.19787768413125,39978.343859258144,26530.05614074185
2022-07-19,187,35026.0,85.0,35026.0,121.0,-0.5299360885981246,0.0862603442844069,-0.5434429286898216,0.1703453657472389,0.0,1.2798648982731593,0.318903498211019,0.46505720531041,0.2823487264764183,0.4224598930481283,2022-07-19,35967,36730,35475,36372,514538,-0.0310360444361563,36950.49763537984,35050.155603288484,1157.6446553292772,607.1621803037056,56.02999706969154,40251.26616431416,26898.533835685845
2022-07-20,298,61313.0,189.0,61313.0,225.0,0.3925177933578298,0.2628088077066412,0.3311174714835529,0.8971960705682351,1.9503644994046936,1.5539587601138718,0.4807242075709781,0.2981065897876651,0.6931471805599453,0.3288590604026846,2022-07-20,37223,38882,36371,37807,1478846,-0.0463614579392105,37235.99842358656,35312.71221249911,1225.155455502485,730.7608353434614,60.121163822632674,40615.31069726837,27386.68930273163
2022-07-21,224,38970.0,135.0,38970.0,171.0,1.078190975531418,1.1904198379212323,2.079441541679836,-0.1828987573871802,0.2974764700440686,0.1912902267767151,0.7075693891348369,0.9520088144762344,0.9230096821229,0.3169642857142857,2022-07-21,37669,37669,36100,36864,755923,-0.0340888248395125,37111.998949057706,35460.45390654681,1188.8615758034066,822.3809834354504,56.40694295965111,40638.26223030201,28197.837769697995
2022-07-22,137,26273.0,76.0,26273.0,112.0,0.7256807528344645,2.772588722239781,1.7844867098989752,-0.6222371438756306,-0.8460215360275989,-0.4223533261366861,1.291271416814311,1.3512030413086205,2.086767581771909,0.2992700729927007,2022-07-22,36863,37626,36371,36506,436485,-0.0490505092604652,36909.99929937181,35560.029724970926,1118.3195153462584,881.568689817612,55.01732370265143,40694.10619937896,28778.793800621035
2022-07-25,127,27784.0,60.0,27784.0,96.0,-0.7915315767944924,-0.8517522107365838,-0.8529064000468132,-0.3990137834366625,-0.5889434030299429,-0.5217889285632602,-0.0488175862222485,-0.4595323293784402,0.1346568851462572,0.2677165354330709,2022-07-25,35877,36595,35698,36282,385066,-0.0037070598896119,36700.6661995812,35628.788798783215,1032.4381914513797,911.7425901443656,54.11893928287011,40695.79969953286,29346.800300467145
2022-07-26,133,30517.0,24.0,30517.0,60.0,-0.2445082139649632,-1.0473189942805592,-0.5212969236332861,0.8336827615664548,0.1431008436406732,1.55814461804655,0.2942463716787398,-0.5970033200070429,0.245958229080381,0.3533834586466165,2022-07-26,36327,36953,36191,36327,309260,-0.0012372154404487,36576.1107997208,35695.285103661,956.97632012119,920.7893361397306,54.2804546440638,40648.076561542905,29950.7234384571
2022-07-27,103,32396.0,38.0,32396.0,74.0,0.2094931625037228,-0.4144337780909248,-0.2852519375984891,0.9351739153381872,2.3581549441488563,1.4992347723004862,0.322951266606322,-0.7648391090160618,-0.1274449465681203,0.2912621359223301,2022-07-27,36235,37132,36145,36730,327608,-0.0284867881609225,36627.40719981387,35793.82937950281,919.0962064565538,920.4507102030952,55.78172662532592,40525.48527981964,30687.81472018037
2022-07-28,161,27450.0,-35.0,27450.0,1.0,1.3315026396367988,-3.49650756146648,2.1369653858180224,-1.2159013751912098,-6.135564891081739,-1.1704995181814255,-1.1591583331626336,-6.135564891081739,-0.8320986406538071,0.3043478260869565,2022-07-28,36863,37581,36281,36461,436528,-0.0109320746527777,36571.938133209245,35857.36943859778,857.4853344235016,907.8576350471766,54.49540584762466,40440.74231703208,31243.45768296792
2022-07-29,195,41890.0,132.0,41890.0,168.0,1.5527106145610736,0.8472978603872037,2.228477120840324,0.1789564921084707,0.3281734338065178,0.0418909417091601,0.3493018578557096,0.3281734338065178,1.3217558399823195,0.3282051282051282,2022-07-29,36819,38702,36505,37627,778545,0.0307072809949049,36923.6254221395,36025.90568254085,892.4570405580307,904.7775161493474,58.917657791107885,40321.50788479468,31990.592115205327
2022-08-01,99,20280.0,15.0,20280.0,51.0,-0.468399779663761,-0.372239460479844,-0.0396091380950458,-0.2589066171600382,-0.7866732385707688,-0.324861075693535,-0.8811437610356688,-1.6326947745983675,-0.7472144018302211,0.3131313131313131,2022-08-01,37760,38568,37043,37179,428522,0.024723003142054,37008.750281426335,36135.72418896553,873.948183078719,898.6116495352218,56.6400647649085,40186.26716135555,32614.73283864445
2022-08-02,196,48565.0,193.0,48565.0,229.0,0.5705369388987543,5.43372200355424,0.1967102942460543,1.902039578535553,1.9372144420877595,2.333675680064077,-0.4807176745801874,-0.2222698072656129,-0.435618146278852,0.2551020408163265,2022-08-02,37176,38567,36504,38389,601463,0.0567621879043136,37468.833520950895,36350.321885254525,946.0116345341958,908.0916465350166,61.022691982906856,40202.40383503983,33141.19616496017
2022-08-03,201,49831.0,21.0,49831.0,57.0,0.1735901453649942,-1.0809127115687087,0.0303053494953288,1.7263007599260678,-0.2336148511815052,2.2587824703356527,-0.1773894511246596,-0.6664789334777841,-0.4712466374853325,0.3134328358208955,2022-08-03,38612,40002,37985,39600,1168473,0.0781377620473726,38179.2223473006,36659.81503903981,1088.2948328593266,944.1322837998788,64.85175892801533,40109.228191185386,33987.87180881462
2022-08-04,349,88388.0,517.0,88388.0,553.0,1.6010781481143328,1.6425291670604287,2.559235056198098,1.1572758983810856,1.7510098100544986,1.0108848357438358,0.7582621149444232,1.162066407024556,0.4890959071805756,0.3438395415472779,2022-08-04,40138,43412,40093,41799,2875112,0.1464030059515646,39385.814898200406,37149.26122579793,1362.786856243867,1027.8631982886764,70.51590767944542,40402.17545140325,34654.82454859675
2022-08-05,241,65274.0,209.0,65274.0,245.0,1.8789129148203447,2.793208009442517,2.349302717561505,0.7603098892813459,1.4069136483226263,0.5944478052689012,1.5939926508478008,1.5500144919632997,2.152592423315451,0.3651452282157676,2022-08-05,41798,43277,41394,42695,1205913,0.1346905147899115,40488.87659880027,37677.42682334098,1633.7901582546183,1149.0485902818648,72.46311975162514,41431.663353467,34280.136646533
2022-08-08,193,61287.0,219.0,61287.0,255.0,0.2069304683496883,1.498212277323876,-0.0406147191541902,0.3805206137146826,0.4172995657551672,-0.0103093696588612,0.5594771058231535,0.745472999561685,0.0315815720502988,0.310880829015544,2022-08-08,42740,43098,41260,42561,888197,0.1447591382231905,41179.58439920018,38142.52903064184,1816.8065326704016,1282.600178759572,71.70046334081539,42212.04584090299,34123.15415909701
2022-08-09,340,90723.0,441.0,90723.0,477.0,0.0260746943928921,-0.1478415106339936,-0.02612630459222,1.627152842507225,1.494687656426435,2.533108751605878,0.3918190159794853,0.7514160886839212,0.1318521311048025,0.2823529411764706,2022-08-09,42334,45294,42199,44668,1878750,0.1635624788350829,42342.38959946679,38764.002456295,2107.570854133817,1447.5943138344214,75.98110891502583,43445.586711977245,33602.71328802276
2022-08-10,487,94303.0,452.0,94303.0,488.0,0.3679192078279887,0.6890571953084201,0.7034671895919348,2.2468321226483337,3.482265204750937,3.05276990715344,0.8837208831443715,1.0486518493504873,0.7766180712275499,0.2833675564681724,2022-08-10,44713,45207,41844,41889,1568052,0.0578030303030303,42191.259732977865,39061.62126998119,2089.67314754094,1576.0100805757252,62.5435299440867,43753.318449189166,33519.38155081083
2022-08-11,367,65467.0,440.0,65467.0,476.0,0.9072356671326868,1.3133875903118029,1.880010157319421,1.1719110201660057,2.2335922215070942,1.3102419979199804,0.9130044030059672,1.4469189829363254,0.9853809222264454,0.2833787465940054,2022-08-11,42468,43097,41168,41932,1274968,0.0031818943036914,42104.839821985246,39334.990672840126,2055.266988272553,1671.861462115091,62.65358977908729,44132.174996643625,33517.22500335637
2022-08-12,1043,173910.0,1441.0,173910.0,1477.0,1.4997053912581115,2.663039294301744,2.7754691851051354,1.2756348171654572,1.86404627897714,1.6717417957702552,3.1776743957010107,3.801260721064899,4.005417475834332,0.2751677852348993,2022-08-12,41661,42737,40361,40676,1243620,-0.0472889097083967,41628.5598813235,39462.70584685535,1904.695017469436,1718.42817318596,57.35255506071351,44302.302985828406,33575.7970141716
2022-08-16,1021,170526.0,1772.0,170526.0,1808.0,0.95734157887738,1.3345586867207018,1.023175970110095,1.8645772460100667,2.6479462770325046,2.9031861274295165,1.6608528193796246,3.195911447747952,2.29380882993503,0.2321253672869735,2022-08-16,40182,41572,38432,39376,2255572,-0.0748337680035713,40877.706587549,39454.44814715484,1661.3158948462587,1707.00571751802,52.409836415438,44325.60321078026,33848.39678921974
2022-08-17,467,82346.0,938.0,82346.0,974.0,-0.7476080417391434,-0.4163569788888446,-0.8035271973318752,0.7520973495189681,2.246682315412899,1.97194198777326,1.0985637143250682,6.881411303642535,1.0649248926844344,0.2462526766595289,2022-08-17,39196,39554,38298,39197,911243,-0.1224814184651204,40317.471058366005,39429.92927599724,1437.4226689181742,1653.089107798051,51.7485258459627,44316.60261651521,34139.89738348479
2022-08-18,424,85437.0,477.0,85437.0,513.0,-0.593831306159695,-0.948136891326184,-0.4132960016887123,0.3322115135622547,0.6990123000123434,0.7870432663270721,0.7127321272769372,1.1163118657675106,0.7767338966682109,0.2877358490566037,2022-08-18,38792,41214,38703,41036,990229,-0.0203633412112965,40556.98070557734,39582.88839256893,1392.3277179042125,1600.9368298192833,57.6595353915292,44492.314000686034,34287.08599931396
2022-08-19,393,84818.0,633.0,84818.0,669.0,-0.145122739689521,0.1654247564004764,0.0283890032626861,-0.0673031237917972,0.3382675692398871,0.144863994259054,1.559849718715428,1.8329552256663224,2.677972745864932,0.2544529262086514,2022-08-19,41079,42515,40675,41574,1089929,-0.0085376323571496,40895.98713705156,39772.51806946713,1384.0473122049152,1557.5589262964097,59.23295841442996,44674.282078952274,34576.11792104772
2022-08-22,290,62622.0,195.0,62622.0,231.0,-0.2738132282146381,-1.4389935931207416,-0.4764483346883775,-1.0214212699537817,-1.8553505720095864,-1.2799755320202528,0.2542135472116758,0.0086957069675539,0.3917662637500024,0.3344827586206896,2022-08-22,41617,42515,40990,40991,710719,0.0077441242993412,40927.65809136771,39888.56396761312,1315.280073412534,1509.1031557196347,56.77096373194882,44719.69412016451,34979.205879835485
2022-08-23,298,48667.0,229.0,48667.0,265.0,-0.5627780799040422,-0.6605460191845473,-0.3526399687265533,-1.156609386063737,-1.6086829105107314,-0.7659359704152656,-0.0236360979920988,1.536678558151672,0.3937885784463286,0.2953020134228188,2022-08-23,40541,40809,38972,38973,892520,-0.0102346607070296,40276.10539424514,39801.36739926901,1085.4336034365915,1424.3692452630262,49.15494214754512,44594.33144144724,35373.66855855276
2022-08-24,229,50722.0,212.0,50722.0,248.0,-0.5141480428957546,-0.9923553139632464,-0.5400876083150216,-0.6592707825852755,-0.8269305575627699,-0.5116986050523354,-0.5553764722946596,-0.8019292553573526,-0.4213499186481875,0.3187772925764192,2022-08-24,39150,40674,38970,40676,624658,0.0377324795264943,40409.40359616343,39884.66574219577,1028.8366984305176,1345.2627358965244,54.68037580434793,44501.1082410695,35901.79175893049
2022-08-25,191,56377.0,232.0,56377.0,268.0,0.1209186559111234,-0.4396982797504065,0.5888343339345626,-0.3604848365520699,-0.687534443654988,-0.5766721895635772,-0.1465325207550385,0.0897287699661297,-0.2325235054440251,0.3036649214659686,2022-08-25,40809,42065,40452,42022,579504,0.0240276830100398,40946.93573077562,40088.221385796176,1080.1429785718574,1292.238784431591,58.51743355516463,44523.10506371271,36408.9949362873
2022-08-26,308,62264.0,298.0,62264.0,334.0,0.3873057950783886,0.0459498901918557,1.0479685558493548,-1.007504368109281,-1.6888355479754211,-1.198438035191091,0.8570728779007858,0.9591107290570832,1.7047480922384253,0.2857142857142857,2022-08-26,42200,43636,41843,42112,1050973,0.0129407802953769,41335.29048718375,40280.962206196535,1115.2103720891755,1256.8331019631082,58.76880738718363,44419.30878169282,37077.89121830717
2022-08-29,239,43521.0,42.0,43521.0,78.0,-0.153116161303324,-1.1567199194753903,0.0427415483772711,-0.6672642041990784,-2.1490752334386367,-0.4973460599377505,-0.7345673279908758,-1.8108076641987496,-0.3524820656786965,0.3556485355648535,2022-08-29,40674,42244,40451,40856,617642,-0.0032934058695811,41175.52699145584,40335.72771036829,1029.782143396602,1211.422910249807,53.86334881227718,44289.88256833779,37530.21743166222
2022-08-30,213,49508.0,344.0,49508.0,380.0,-0.1299270012341861,0.3491842722095748,0.1090187376627952,-0.0090083453230627,-0.0905140075408318,0.697853071597358,-0.6443787298172134,-0.2501441531327157,-0.8269719573731648,0.2347417840375587,2022-08-30,41482,41797,40406,41663,487178,0.069022143535268,41338.0179943039,40462.13459509512,1015.4918543252496,1172.2366990648957,56.38254305321314,44058.53547682964,38209.96452317036
2022-08-31,366,83482.0,498.0,83482.0,534.0,0.2932476300991403,0.4692548459834945,0.1725335504277917,0.6805534251775289,0.5152047361753503,1.2205021062771466,0.2430848408672395,0.1149779847287748,-0.002728514653204,0.3442622950819672,2022-08-31,41484,44355,41350,44221,1404485,0.0871521290195693,42299.0119962026,40820.12177651464,1196.7801822115143,1177.1453956942196,63.23520654531277,44360.07032403784,38491.62967596216
2022-09-01,268,59768.0,379.0,59768.0,415.0,0.6557093021732042,1.4433110415601265,0.8635991617985161,-0.0466462533924695,0.5858608097089048,-0.078893942469663,-1.068067523346251,-1.2694897623006816,-1.3588694744899157,0.3395522388059701,2022-09-01,44086,45207,43457,44221,1086871,0.0523297320451192,42939.67466413507,41144.014940656096,1325.1766763422202,1206.7516518238197,63.23520654531277,44705.16828871684,38608.63171128317
2022-09-02,311,66030.0,364.0,66030.0,400.0,1.088936398194492,1.3001166648788385,1.6289190480059228,0.3051080018746412,0.4117347211217598,0.0426994256738296,-0.8515013841890958,-1.1969481893889715,-0.723236544741436,0.3054662379421222,2022-09-02,44802,45027,43502,44221,727469,0.0500807370820668,43366.78310942338,41437.06113678409,1410.6704916714953,1247.5354197933548,63.23520654531277,45025.17754365181,38530.82245634819
2022-09-05,798,159477.0,1164.0,159477.0,1200.0,0.6472686714438026,0.8096809968158969,0.7794752640484425,0.940516301542943,1.278935842799391,0.9520088144762344,-0.0669880665663381,-0.4098997051760301,-0.2464292207148568,0.2581453634085213,2022-09-05,44487,45743,40003,42067,2121360,0.0296406892500489,42933.52207294892,41497.05531423323,1289.74774879076,1255.9778855928355,54.26826726633294,44969.75754501647,38523.44245498352
2022-09-06,641,117935.0,755.0,117935.0,791.0,0.6796632245623386,0.6450194475369556,0.8720424764098132,1.3353725267355427,2.088330489097082,1.7356416382083295,0.3592037429552309,-0.2081133358748812,0.3167001992517727,0.2745709828393136,2022-09-06,42468,43411,41348,41663,774949,0.0,42510.01471529929,41512.85957002054,1148.0818078011143,1234.3986700344915,52.75718789990388,44903.1729172674,38500.2270827326
2022-09-07,855,174688.0,1506.0,174688.0,1542.0,0.9728923413928672,1.349371007015293,1.011308556757526,2.061828739587359,2.649487671894131,2.640227604763449,0.7152222633634663,1.1005597089525052,0.7013680137048024,0.2888888888888888,2022-09-07,41887,42828,40047,41708,984964,-0.0568282037945772,42242.6764768662,41531.444372875725,1027.5961639169036,1193.038168810974,52.91445748134293,44452.32616423654,38655.073835763455
2022-09-08,1991,391061.0,3922.0,391061.0,3958.0,2.523011535844628,3.1017105758704258,3.2923272108600266,2.19561997782234,3.926785299472919,2.1199287521326857,1.5283557736232611,1.7777100660342826,1.6225826921949351,0.3042168674698795,2022-09-08,45296,47269,42246,46463,5109213,0.0506998937156555,43649.45098457747,42001.11633736376,1300.8043213988858,1214.5913993285565,65.85081531903094,45386.64457549659,38178.15542450341
2022-09-13,1787,330846.0,2179.0,330846.0,2215.0,-0.1672105477332605,-0.580486443683275,-0.1080987889047682,2.355800988111367,2.5212241321871507,3.1842284219552583,1.875293268785755,2.1895789363142537,2.0545715116051886,0.2768456375838926,2022-09-13,49332,51574,44937,45476,4277440,0.0283801813617965,44258.30065638498,42332.0576385672,1421.2972730283727,1255.9325740685197,62.04058159397811,45907.8958045208,38011.3041954792
2022-09-14,1608,247054.0,2316.0,247054.0,2352.0,0.7678188756920842,0.2831571778534913,1.931707996173211,1.8890866258645536,2.2100617240969003,2.79777897106834,1.4775456623031658,2.1720343285076606,2.1304730216922816,0.2630597014925373,2022-09-14,44265,45027,40408,40453,3119784,-0.0383673663441652,42989.86710425666,42153.09976822747,1098.808306093881,1224.507720473592,47.10327557947514,45912.41082094621,37984.48917905379
2022-09-15,1454,213270.0,1725.0,213270.0,1761.0,0.1130905179567455,-0.5053592623579087,1.0398503926382996,0.2906592574094714,0.3835602727201145,0.5999650606436558,1.2311755589524145,1.6624961155195055,1.5519738751198902,0.245360824742268,2022-09-15,40452,40809,36907,38165,2744758,-0.0839593884261815,41381.57806950444,41773.28074268199,651.1054595657915,1109.827268292032,42.12771675618903,46039.73322882755,37736.06677117245
2022-09-16,750,115853.0,935.0,115853.0,971.0,-0.4450471777218363,-0.6931471805599453,0.3453111852884173,-0.0178114791381411,0.205028500523671,0.1570437496096861,1.3175610475974016,2.293358989620753,1.892685387818016,0.264,2022-09-16,38568,39599,37626,37672,1294401,-0.0967680061379111,40145.05204633629,41382.68257671228,253.5934805530051,938.5805107442268,41.11981661165928,46207.22014618088,37416.07985381912
2022-09-19,354,64237.0,344.0,64237.0,380.0,-1.3470275675425616,-1.822850056298086,-1.5134495366051373,-0.5792086918504773,-1.539692878444595,0.4182584595680739,0.2604450959947901,0.0,0.5080047474243493,0.3305084745762712,2022-09-19,37670,38253,36862,37313,631982,-0.1969308912467985,39201.03469755753,40995.09375988254,-89.37565947755502,732.9892766998704,40.36253017062233,46432.75216729856,36818.24783270144
2022-09-20,375,72912.0,475.0,72912.0,511.0,-1.0733057340879746,-1.2372675182925017,-1.355147632123054,-0.9602152161312292,-1.7426267806504103,-0.3152972394847543,-0.1353778052347006,-0.0440262487564904,0.0242926925690444,0.28,2022-09-20,37895,39106,37581,38614,721469,-0.1508927786084968,39005.35646503836,40768.322925608016,-253.2816733536165,535.735086689173,44.361532890582765,46461.00814186119,36493.99185813881
2022-09-21,333,52015.0,459.0,52015.0,495.0,-0.8007900075748391,-0.6737687057226346,-0.8119307165499123,-1.2458371852966754,-1.36691588628258,-0.466619531261495,-0.1389382621506416,0.1762792423379919,0.2171555094695872,0.2642642642642642,2022-09-21,38612,39329,37670,37761,664684,-0.0665463624453068,38590.57097669224,40481.91121840726,-446.8572492011954,339.21661951109934,42.35611437657349,46554.90851227589,36077.09148772411
2022-09-22,372,67045.0,971.0,67045.0,1007.0,0.3230582450916087,0.7641281242722828,0.7203968230073209,-0.8702159470050325,-0.7123265243003712,-0.353983152273021,0.0152548515251253,0.9232663456105804,0.1791009420939124,0.3494623655913978,2022-09-22,37400,38341,36773,38299,715737,0.003511070352417,38493.38065112816,40274.01491189228,-550.5092559284894,161.27144442318155,44.07337040942856,46589.29045033971,35975.3095496603
2022-09-23,416,93282.0,866.0,93282.0,902.0,0.7285425403138371,0.6909323402303925,0.7784118322146334,-1.2660258471182952,-0.8983931624166124,-1.4576082548981648,1.0897751409930718,1.6228309697705383,1.7266201670570935,0.2283653846153846,2022-09-23,38703,40228,38614,38883,1203181,0.0321458908473135,38623.25376741878,40141.53730123587,-578.8575887669213,13.24563778516098,45.95549597286347,46597.25982032902,35788.040179670985
2022-09-26,283,45618.0,255.0,45618.0,291.0,-0.1312297630485039,-0.5312344953971978,-0.1626955923372061,-0.932019770623343,-1.2050032011198324,-0.9746263088871184,-0.949831249761484,-0.9999747005961614,-0.8175825592774324,0.3074204946996466,2022-09-26,37670,38387,36639,36909,812728,-0.0108273255969769,38051.835844945854,39833.67660588007,-751.9412388395722,-139.79173753978566,40.94017610192042,46636.18825798876,35237.81174201124
2022-09-27,240,41619.0,113.0,41619.0,149.0,-0.4768072419649072,-1.910784586773104,-0.4382549309311553,-0.1537489968732985,-1.1466564625008202,0.2821418920761655,-1.4344447318326488,-2.3368892481778154,-1.270462545594769,0.3458333333333333,2022-09-27,37625,37670,36594,37044,500311,-0.0406588284042057,37715.89056329724,39567.99311960578,-868.2097254909168,-285.4753351300119,41.41109687724715,46597.89331027783,34769.30668972217
2022-09-28,322,48854.0,270.0,48854.0,306.0,-0.6467909047428485,-1.081029418110243,-0.2561337147168549,0.0817516355709885,-0.3900970778798503,0.5222781174977784,-2.080027299594404,-2.55990902421013,-1.821840758519788,0.3012422360248447,2022-09-28,37222,37851,35608,36641,796660,-0.0296602314557347,37357.59370886483,39289.23187011951,-981.5572893859498,-424.6917259811995,40.37610699028883,46642.435213772245,34303.26478622775
